Record Length,2.50E+03,,t,V
,,,0.000854,-0.01
,,,0.000855,-0.008
,,,0.000856,-0.008
,,,0.000857,-0.006
,,,0.000858,-0.008
,,,0.000859,-0.006
,,,0.00086,-0.006
,,,0.000861,-0.008
,,,0.000862,-0.008
,,,0.000863,-0.008
,,,0.000864,-0.01
,,,0.000865,-0.008
,,,0.000866,-0.008
,,,0.000867,-0.008
,,,0.000868,-0.01
,,,0.000869,-0.008
,,,0.00087,-0.006
,,,0.000871,-0.008
,,,0.000872,-0.006
,,,0.000873,-0.006
,,,0.000874,-0.008
,,,0.000875,-0.01
,,,0.000876,-0.008
,,,0.000877,-0.008
,,,0.000878,-0.008
,,,0.000879,-0.01
,,,0.00088,-0.006
,,,0.000881,-0.006
,,,0.000882,-0.008
,,,0.000883,-0.006
,,,0.000884,-0.008
,,,0.000885,-0.01
,,,0.000886,-0.008
,,,0.000887,-0.01
,,,0.000888,-0.008
,,,0.000889,-0.006
,,,0.00089,-0.008
,,,0.000891,-0.008
,,,0.000892,-0.008
,,,0.000893,-0.008
,,,0.000894,-0.008
,,,0.000895,-0.008
,,,0.000896,-0.006
,,,0.000897,-0.008
,,,0.000898,-0.008
,,,0.000899,-0.008
,,,0.0009,-0.006
,,,0.000901,-0.008
,,,0.000902,-0.008
,,,0.000903,-0.01
,,,0.000904,-0.008
,,,0.000905,-0.008
,,,0.000906,-0.006
,,,0.000907,-0.006
,,,0.000908,-0.006
,,,0.000909,-0.006
,,,0.00091,-0.008
,,,0.000911,-0.01
,,,0.000912,-0.01
,,,0.000913,-0.01
,,,0.000914,-0.008
,,,0.000915,-0.008
,,,0.000916,-0.006
,,,0.000917,-0.01
,,,0.000918,-0.006
,,,0.000919,-0.008
,,,0.00092,-0.008
,,,0.000921,-0.006
,,,0.000922,-0.01
,,,0.000923,-0.008
,,,0.000924,-0.01
,,,0.000925,-0.008
,,,0.000926,-0.008
,,,0.000927,-0.008
,,,0.000928,-0.004
,,,0.000929,-0.006
,,,0.00093,-0.004
,,,0.000931,0.002
,,,0.000932,0.002
,,,0.000933,0
,,,0.000934,0
,,,0.000935,0.004
,,,0.000936,0.006
,,,0.000937,0
,,,0.000938,0.006
,,,0.000939,0.006
,,,0.00094,0.006
,,,0.000941,0.01
,,,0.000942,0.01
,,,0.000943,0.012
,,,0.000944,0.01
,,,0.000945,0.012
,,,0.000946,0.01
,,,0.000947,0.012
,,,0.000948,0.01
,,,0.000949,0.012
,,,0.00095,0.01
,,,0.000951,0.012
,,,0.000952,0.012
,,,0.000953,0.01
,,,0.000954,0.01
,,,0.000955,0.006
,,,0.000956,0.008
,,,0.000957,0.004
,,,0.000958,0.002
,,,0.000959,0.002
,,,0.00096,-0.004
,,,0.000961,-0.004
,,,0.000962,-0.008
,,,0.000963,-0.008
,,,0.000964,-0.01
,,,0.000965,-0.006
,,,0.000966,-0.006
,,,0.000967,-0.006
,,,0.000968,-0.006
,,,0.000969,-0.004
,,,0.00097,-0.008
,,,0.000971,-0.008
,,,0.000972,-0.008
,,,0.000973,-0.008
,,,0.000974,-0.008
,,,0.000975,-0.008
,,,0.000976,-0.008
,,,0.000977,-0.008
,,,0.000978,-0.008
,,,0.000979,-0.006
,,,0.00098,-0.008
,,,0.000981,-0.006
,,,0.000982,-0.008
,,,0.000983,-0.008
,,,0.000984,-0.01
,,,0.000985,-0.01
,,,0.000986,-0.01
,,,0.000987,-0.01
,,,0.000988,-0.008
,,,0.000989,-0.01
,,,0.00099,-0.012
,,,0.000991,-0.014
,,,0.000992,-0.022
,,,0.000993,-0.026
,,,0.000994,-0.032
,,,0.000995,-0.012
,,,0.000996,0.008
,,,0.000997,0.028
,,,0.000998,0.05
,,,0.000999,0.072
,,,0.001,0.09
,,,0.001001,0.114
,,,0.001002,0.136
,,,0.001003,0.144
,,,0.001004,0.126
,,,0.001005,0.108
,,,0.001006,0.084
,,,0.001007,0.06
,,,0.001008,0.042
,,,0.001009,0.018
,,,0.00101,0
,,,0.001011,-0.022
,,,0.001012,-0.044
,,,0.001013,-0.048
,,,0.001014,-0.034
,,,0.001015,-0.028
,,,0.001016,-0.022
,,,0.001017,-0.012
,,,0.001018,-0.006
,,,0.001019,-0.006
,,,0.00102,-0.006
,,,0.001021,-0.008
,,,0.001022,-0.008
,,,0.001023,-0.01
,,,0.001024,-0.008
,,,0.001025,-0.006
,,,0.001026,-0.008
,,,0.001027,-0.006
,,,0.001028,-0.006
,,,0.001029,-0.008
,,,0.00103,-0.008
,,,0.001031,-0.006
,,,0.001032,-0.008
,,,0.001033,-0.01
,,,0.001034,-0.008
,,,0.001035,-0.008
,,,0.001036,-0.012
,,,0.001037,-0.006
,,,0.001038,-0.006
,,,0.001039,-0.008
,,,0.00104,-0.008
,,,0.001041,-0.006
,,,0.001042,-0.008
,,,0.001043,-0.008
,,,0.001044,-0.006
,,,0.001045,-0.008
,,,0.001046,-0.01
,,,0.001047,-0.01
,,,0.001048,-0.008
,,,0.001049,-0.008
,,,0.00105,-0.01
,,,0.001051,-0.006
,,,0.001052,-0.01
,,,0.001053,-0.008
,,,0.001054,-0.01
,,,0.001055,-0.008
,,,0.001056,-0.01
,,,0.001057,-0.006
,,,0.001058,-0.008
,,,0.001059,-0.008
,,,0.00106,-0.006
,,,0.001061,-0.006
,,,0.001062,-0.008
,,,0.001063,-0.006
,,,0.001064,-0.008
,,,0.001065,-0.006
,,,0.001066,-0.006
,,,0.001067,-0.006
,,,0.001068,-0.004
,,,0.001069,-0.006
,,,0.00107,-0.004
,,,0.001071,-0.002
,,,0.001072,-0.006
,,,0.001073,0
,,,0.001074,-0.002
,,,0.001075,-0.002
,,,0.001076,0.002
,,,0.001077,0.004
,,,0.001078,0.002
,,,0.001079,0.004
,,,0.00108,0.004
,,,0.001081,0.004
,,,0.001082,0.004
,,,0.001083,0.008
,,,0.001084,0.006
,,,0.001085,0.008
,,,0.001086,0.008
,,,0.001087,0.012
,,,0.001088,0.01
,,,0.001089,0.01
,,,0.00109,0.01
,,,0.001091,0.014
,,,0.001092,0.014
,,,0.001093,0.012
,,,0.001094,0.016
,,,0.001095,0.014
,,,0.001096,0.012
,,,0.001097,0.014
,,,0.001098,0.014
,,,0.001099,0.016
,,,0.0011,0.016
,,,0.001101,0.02
,,,0.001102,0.02
,,,0.001103,0.02
,,,0.001104,0.02
,,,0.001105,0.018
,,,0.001106,0.02
,,,0.001107,0.022
,,,0.001108,0.018
,,,0.001109,0.02
,,,0.00111,0.02
,,,0.001111,0.02
,,,0.001112,0.018
,,,0.001113,0.022
,,,0.001114,0.024
,,,0.001115,0.022
,,,0.001116,0.02
,,,0.001117,0.022
,,,0.001118,0.02
,,,0.001119,0.02
,,,0.00112,0.02
,,,0.001121,0.02
,,,0.001122,0.02
,,,0.001123,0.02
,,,0.001124,0.02
,,,0.001125,0.018
,,,0.001126,0.016
,,,0.001127,0.016
,,,0.001128,0.014
,,,0.001129,0.014
,,,0.00113,0.014
,,,0.001131,0.01
,,,0.001132,0.008
,,,0.001133,0.008
,,,0.001134,0.008
,,,0.001135,0.004
,,,0.001136,0.006
,,,0.001137,0.002
,,,0.001138,0
,,,0.001139,0
,,,0.00114,-0.002
,,,0.001141,-0.006
,,,0.001142,-0.006
,,,0.001143,-0.008
,,,0.001144,-0.01
,,,0.001145,-0.01
,,,0.001146,-0.008
,,,0.001147,-0.006
,,,0.001148,-0.008
,,,0.001149,-0.004
,,,0.00115,-0.006
,,,0.001151,-0.008
,,,0.001152,-0.008
,,,0.001153,-0.008
,,,0.001154,-0.008
,,,0.001155,-0.01
,,,0.001156,-0.008
,,,0.001157,-0.008
,,,0.001158,-0.01
,,,0.001159,-0.008
,,,0.00116,-0.006
,,,0.001161,-0.004
,,,0.001162,-0.002
,,,0.001163,-0.002
,,,0.001164,-0.004
,,,0.001165,0
,,,0.001166,-0.002
,,,0.001167,0
,,,0.001168,-0.004
,,,0.001169,-0.004
,,,0.00117,-0.006
,,,0.001171,-0.008
,,,0.001172,-0.006
,,,0.001173,-0.006
,,,0.001174,-0.008
,,,0.001175,-0.006
,,,0.001176,-0.008
,,,0.001177,-0.008
,,,0.001178,-0.008
,,,0.001179,-0.006
,,,0.00118,-0.008
,,,0.001181,-0.01
,,,0.001182,-0.008
,,,0.001183,-0.008
,,,0.001184,-0.01
,,,0.001185,-0.006
,,,0.001186,-0.01
,,,0.001187,-0.008
,,,0.001188,-0.006
,,,0.001189,-0.01
,,,0.00119,-0.01
,,,0.001191,-0.01
,,,0.001192,-0.006
,,,0.001193,-0.008
,,,0.001194,-0.008
,,,0.001195,-0.01
,,,0.001196,-0.006
,,,0.001197,-0.006
,,,0.001198,-0.006
,,,0.001199,-0.006
,,,0.0012,-0.006
,,,0.001201,-0.006
,,,0.001202,-0.006
,,,0.001203,-0.006
,,,0.001204,-0.008
,,,0.001205,-0.008
,,,0.001206,-0.01
,,,0.001207,-0.012
,,,0.001208,-0.008
,,,0.001209,-0.008
,,,0.00121,-0.01
,,,0.001211,-0.006
,,,0.001212,-0.004
,,,0.001213,-0.006
,,,0.001214,-0.008
,,,0.001215,-0.008
,,,0.001216,-0.008
,,,0.001217,-0.01
,,,0.001218,-0.008
,,,0.001219,-0.006
,,,0.00122,-0.008
,,,0.001221,-0.01
,,,0.001222,-0.006
,,,0.001223,-0.008
,,,0.001224,-0.01
,,,0.001225,-0.006
,,,0.001226,-0.008
,,,0.001227,-0.01
,,,0.001228,-0.01
,,,0.001229,-0.008
,,,0.00123,-0.01
,,,0.001231,-0.008
,,,0.001232,-0.008
,,,0.001233,-0.01
,,,0.001234,-0.008
,,,0.001235,-0.006
,,,0.001236,-0.008
,,,0.001237,-0.01
,,,0.001238,-0.006
,,,0.001239,-0.006
,,,0.00124,-0.01
,,,0.001241,-0.008
,,,0.001242,-0.006
,,,0.001243,-0.006
,,,0.001244,-0.01
,,,0.001245,-0.006
,,,0.001246,-0.008
,,,0.001247,-0.008
,,,0.001248,-0.006
,,,0.001249,-0.006
